State,County,Year,AgeGroup_Zero,Population,Total_male,Total_female,male_percentage
KS,Elk ,2018,0,2484,1253,1231,50.44283414
KS,Elk ,2019,0,2530,1271,1259,50.23715415
KS,Ellis ,2015,0,28999,14654,14345,50.53277699
KS,Ellis ,2016,0,28942,14549,14393,50.26950453
KS,Ellis ,2017,0,28735,14425,14310,50.2001044
KS,Ellis ,2018,0,28646,14396,14250,50.25483488
KS,Ellis ,2019,0,28553,14378,14175,50.35547928
KS,Ellsworth ,2015,0,6302,3569,2733,56.63281498
KS,Ellsworth ,2016,0,6302,3566,2736,56.58521104
KS,Ellsworth ,2017,0,6284,3537,2747,56.28580522
KS,Ellsworth ,2018,0,6163,3479,2684,56.44978095
KS,Ellsworth ,2019,0,6102,3460,2642,56.70272042
KS,Finney ,2015,0,37148,18899,18249,50.87487886
KS,Finney ,2016,0,36885,18832,18053,51.05598482
KS,Finney ,2017,0,36720,18878,17842,51.41067538
KS,Finney ,2018,0,36528,18812,17716,51.50021901
KS,Finney ,2019,0,36467,18810,17657,51.58088134
KS,Ford ,2015,0,34629,17888,16741,51.65612637
KS,Ford ,2016,0,34552,17868,16684,51.71335957
KS,Ford ,2017,0,34218,17752,16466,51.87912794
KS,Ford ,2018,0,33877,17586,16291,51.91132627
KS,Ford ,2019,0,33619,17458,16161,51.92896874
KS,Franklin ,2015,0,25469,12639,12830,49.62503436
KS,Franklin ,2016,0,25523,12728,12795,49.86874584
KS,Franklin ,2017,0,25631,12755,12876,49.76395771
KS,Franklin ,2018,0,25625,12771,12854,49.83804878
KS,Franklin ,2019,0,25544,12742,12802,49.88255559
KS,Geary ,2015,0,36681,19672,17009,53.62994466
KS,Geary ,2016,0,35223,18751,16472,53.23510206
KS,Geary ,2017,0,33774,17836,15938,52.80985373
KS,Geary ,2018,0,32777,17293,15484,52.75955701
KS,Geary ,2019,0,31670,16580,15090,52.35238396
KS,Gove ,2015,0,2698,1369,1329,50.74128984
KS,Gove ,2016,0,2622,1339,1283,51.06788711
KS,Gove ,2017,0,2622,1334,1288,50.87719298
KS,Gove ,2018,0,2611,1312,1299,50.24894676
KS,Gove ,2019,0,2636,1318,1318,50
KS,Graham ,2015,0,2591,1274,1317,49.17020455
KS,Graham ,2016,0,2562,1258,1304,49.10226386
KS,Graham ,2017,0,2485,1207,1278,48.57142857
KS,Graham ,2018,0,2475,1216,1259,49.13131313
KS,Graham ,2019,0,2482,1217,1265,49.03303787
KS,Grant ,2015,0,7724,3906,3818,50.56965303
KS,Grant ,2016,0,7675,3880,3795,50.55374593
KS,Grant ,2017,0,7490,3777,3713,50.42723632
KS,Grant ,2018,0,7294,3655,3639,50.10967919
KS,Grant ,2019,0,7150,3595,3555,50.27972028
KS,Gray ,2015,0,6082,3071,3011,50.4932588
KS,Gray ,2016,0,6031,3039,2992,50.38965346
KS,Gray ,2017,0,6018,3028,2990,50.31571951
KS,Gray ,2018,0,6076,3061,3015,50.37853851
KS,Gray ,2019,0,5988,3030,2958,50.6012024
KS,Greeley ,2015,0,1302,627,675,48.15668203
KS,Greeley ,2016,0,1277,608,669,47.61158966
KS,Greeley ,2017,0,1226,577,649,47.06362153
KS,Greeley ,2018,0,1229,585,644,47.59967453
KS,Greeley ,2019,0,1232,602,630,48.86363636
KS,Greenwood ,2015,0,6233,3119,3114,50.0401091
KS,Greenwood ,2016,0,6112,3069,3043,50.21269634
KS,Greenwood ,2017,0,6067,3032,3035,49.97527608
KS,Greenwood ,2018,0,6011,2997,3014,49.85859258
KS,Greenwood ,2019,0,5982,2981,3001,49.83283183
KS,Hamilton ,2015,0,2568,1319,1249,51.36292835
KS,Hamilton ,2016,0,2634,1353,1281,51.3667426
KS,Hamilton ,2017,0,2616,1345,1271,51.41437309
KS,Hamilton ,2018,0,2600,1347,1253,51.80769231
KS,Hamilton ,2019,0,2539,1325,1214,52.18589996
KS,Harper ,2015,0,5781,2896,2885,50.09513925
KS,Harper ,2016,0,5667,2827,2840,49.88530086
KS,Harper ,2017,0,5580,2798,2782,50.14336918
KS,Harper ,2018,0,5508,2757,2751,50.05446623
KS,Harper ,2019,0,5436,2718,2718,50
KS,Harvey ,2015,0,34802,17118,17684,49.18682834
KS,Harvey ,2016,0,34726,17117,17609,49.29159707
KS,Harvey ,2017,0,34373,16937,17436,49.27413959
KS,Harvey ,2018,0,34183,16879,17304,49.37834596
KS,Harvey ,2019,0,34429,16961,17468,49.26370211
KS,Haskell ,2015,0,4089,2018,2071,49.35191978
KS,Haskell ,2016,0,4026,2003,2023,49.75161451
KS,Haskell ,2017,0,4019,2032,1987,50.55984076
KS,Haskell ,2018,0,3990,2000,1990,50.12531328
KS,Haskell ,2019,0,3968,1997,1971,50.32762097
KS,Hodgeman ,2015,0,1869,918,951,49.11717496
KS,Hodgeman ,2016,0,1851,918,933,49.59481361
KS,Hodgeman ,2017,0,1863,933,930,50.0805153
KS,Hodgeman ,2018,0,1822,917,905,50.32930845
KS,Hodgeman ,2019,0,1794,918,876,51.17056856
KS,Jackson ,2015,0,13285,6659,6626,50.12420023
KS,Jackson ,2016,0,13270,6604,6666,49.76639035
KS,Jackson ,2017,0,13332,6651,6681,49.88748875
KS,Jackson ,2018,0,13270,6636,6634,50.0075358
KS,Jackson ,2019,0,13171,6610,6561,50.18601473
KS,Jefferson ,2015,0,18794,9552,9242,50.8247313
KS,Jefferson ,2016,0,18824,9559,9265,50.78091798
KS,Jefferson ,2017,0,18932,9621,9311,50.81871963
KS,Jefferson ,2018,0,18856,9591,9265,50.86444633
KS,Jefferson ,2019,0,19043,9678,9365,50.82182429
KS,Jewell ,2015,0,2963,1512,1451,51.02936213
KS,Jewell ,2016,0,2880,1471,1409,51.07638889
KS,Jewell ,2017,0,2857,1466,1391,51.31256563
KS,Jewell ,2018,0,2845,1450,1395,50.96660808
KS,Jewell ,2019,0,2879,1475,1404,51.23306704
KS,Johnson ,2015,0,579684,284016,295668,48.99496967
KS,Johnson ,2016,0,586015,287232,298783,49.01444502
KS,Johnson ,2017,0,591305,290075,301230,49.05674736
KS,Johnson ,2018,0,598127,293527,304600,49.07436046
KS,Johnson ,2019,0,602401,295652,306749,49.07893579
KS,Kearny ,2015,0,3929,1975,1954,50.26724357
KS,Kearny ,2016,0,3890,1939,1951,49.84575835
KS,Kearny ,2017,0,3935,1972,1963,50.11435832
KS,Kearny ,2018,0,3941,1958,1983,49.68282162
KS,Kearny ,2019,0,3838,1904,1934,49.60917144
KS,Kingman ,2015,0,7636,3809,3827,49.88213724
KS,Kingman ,2016,0,7417,3699,3718,49.87191587
KS,Kingman ,2017,0,7275,3643,3632,50.07560137
KS,Kingman ,2018,0,7220,3609,3611,49.98614958
KS,Kingman ,2019,0,7152,3566,3586,49.86017897
KS,Kiowa ,2015,0,2570,1263,1307,49.14396887
KS,Kiowa ,2016,0,2507,1237,1270,49.34184284
KS,Kiowa ,2017,0,2486,1211,1275,48.71279163
KS,Kiowa ,2018,0,2489,1224,1265,49.17637605
KS,Kiowa ,2019,0,2475,1222,1253,49.37373737
KS,Labette ,2015,0,20628,10230,10398,49.5927865
KS,Labette ,2016,0,20313,10055,10258,49.50031999
KS,Labette ,2017,0,20129,9984,10145,49.60007949
KS,Labette ,2018,0,19906,9915,9991,49.80910278
KS,Labette ,2019,0,19618,9801,9817,49.95922112
KS,Lane ,2015,0,1630,809,821,49.63190184
KS,Lane ,2016,0,1593,799,794,50.1569366
KS,Lane ,2017,0,1548,779,769,50.32299742
KS,Lane ,2018,0,1546,784,762,50.71151358
KS,Lane ,2019,0,1535,773,762,50.35830619
KS,Leavenworth ,2015,0,79119,42275,36844,53.43217179
KS,Leavenworth ,2016,0,80244,42826,37418,53.36972235
KS,Leavenworth ,2017,0,81109,43321,37788,53.4108422
KS,Leavenworth ,2018,0,81497,43426,38071,53.28539701
KS,Leavenworth ,2019,0,81758,43582,38176,53.30609849
KS,Lincoln ,2015,0,3142,1562,1580,49.71355824
KS,Lincoln ,2016,0,3077,1535,1542,49.88625284
KS,Lincoln ,2017,0,3043,1532,1511,50.34505422
KS,Lincoln ,2018,0,2998,1491,1507,49.73315544
KS,Lincoln ,2019,0,2962,1484,1478,50.10128292
KS,Linn ,2015,0,9580,4828,4752,50.39665971
KS,Linn ,2016,0,9606,4814,4792,50.11451176
KS,Linn ,2017,0,9697,4893,4804,50.45890482
KS,Linn ,2018,0,9771,4941,4830,50.56800737
KS,Linn ,2019,0,9703,4924,4779,50.74719159
KS,Logan ,2015,0,2787,1423,1364,51.05848583
KS,Logan ,2016,0,2818,1415,1403,50.21291696
KS,Logan ,2017,0,2814,1410,1404,50.10660981
KS,Logan ,2018,0,2812,1405,1407,49.96443812
KS,Logan ,2019,0,2794,1394,1400,49.89262706
KS,Lyon ,2015,0,33133,16156,16977,48.76105393
KS,Lyon ,2016,0,33369,16275,17094,48.77281309
KS,Lyon ,2017,0,33257,16202,17055,48.71756322
KS,Lyon ,2018,0,33300,16176,17124,48.57657658
KS,Lyon ,2019,0,33195,16120,17075,48.56153035
KS,McPherson ,2015,0,28648,14114,14534,49.26696454
KS,McPherson ,2016,0,28429,13988,14441,49.20327834
KS,McPherson ,2017,0,28687,14120,14567,49.22090145
KS,McPherson ,2018,0,28528,14002,14526,49.08160404
KS,McPherson ,2019,0,28542,14031,14511,49.15913391
KS,Marion ,2015,0,12053,6026,6027,49.99585166
KS,Marion ,2016,0,12017,5981,6036,49.77115753
KS,Marion ,2017,0,11945,5904,6041,49.4265383
KS,Marion ,2018,0,11923,5931,5992,49.7441919
KS,Marion ,2019,0,11884,5903,5981,49.67182767
KS,Marshall ,2015,0,9845,4927,4918,50.04570848
KS,Marshall ,2016,0,9789,4866,4923,49.70885688
KS,Marshall ,2017,0,9687,4848,4839,50.04645401
KS,Marshall ,2018,0,9715,4850,4865,49.92279979
KS,Marshall ,2019,0,9707,4828,4879,49.73730298
KS,Meade ,2015,0,4301,2167,2134,50.38363171
KS,Meade ,2016,0,4236,2133,2103,50.35410765
KS,Meade ,2017,0,4230,2127,2103,50.28368794
KS,Meade ,2018,0,4098,2085,2013,50.87847731
KS,Meade ,2019,0,4033,2054,1979,50.92982891
KS,Miami ,2015,0,32758,16262,16496,49.64283534
KS,Miami ,2016,0,32923,16315,16608,49.55502232
KS,Miami ,2017,0,33429,16621,16808,49.72030273
KS,Miami ,2018,0,33737,16777,16960,49.72878442
KS,Miami ,2019,0,34237,17064,17173,49.84081549
KS,Mitchell ,2015,0,6294,3224,3070,51.22338735
KS,Mitchell ,2016,0,6207,3160,3047,50.91026261
KS,Mitchell ,2017,0,6137,3101,3036,50.52957471
KS,Mitchell ,2018,0,6110,3081,3029,50.42553191
KS,Mitchell ,2019,0,5979,3015,2964,50.42649272
KS,Montgomery ,2015,0,33436,16527,16909,49.42875942
KS,Montgomery ,2016,0,32859,16296,16563,49.59371862
KS,Montgomery ,2017,0,32390,16076,16314,49.63260266
KS,Montgomery ,2018,0,32091,15931,16160,49.64320214
KS,Montgomery ,2019,0,31829,15813,16016,49.68110842
KS,Morris ,2015,0,5628,2791,2837,49.59132907
KS,Morris ,2016,0,5558,2783,2775,50.07196833
KS,Morris ,2017,0,5467,2735,2732,50.02743735
KS,Morris ,2018,0,5557,2781,2776,50.0449883
KS,Morris ,2019,0,5620,2816,2804,50.10676157
KS,Morton ,2015,0,2953,1469,1484,49.746021
KS,Morton ,2016,0,2790,1382,1408,49.53405018
KS,Morton ,2017,0,2747,1360,1387,49.50855479
KS,Morton ,2018,0,2693,1333,1360,49.49870033
KS,Morton ,2019,0,2587,1297,1290,50.13529184
KS,Nemaha ,2015,0,10094,5121,4973,50.73310878
KS,Nemaha ,2016,0,10089,5126,4963,50.80781049
KS,Nemaha ,2017,0,10060,5099,4961,50.68588469
KS,Nemaha ,2018,0,10125,5124,5001,50.60740741
KS,Nemaha ,2019,0,10231,5174,5057,50.57179161
KS,Neosho ,2015,0,16287,8072,8215,49.56099957
KS,Neosho ,2016,0,16127,8024,8103,49.75506914
KS,Neosho ,2017,0,16094,8023,8071,49.8508761
KS,Neosho ,2018,0,16025,7965,8060,49.70358814
KS,Neosho ,2019,0,16007,7957,8050,49.70950209
KS,Ness ,2015,0,3020,1487,1533,49.2384106
KS,Ness ,2016,0,2957,1450,1507,49.03618532
KS,Ness ,2017,0,2856,1409,1447,49.33473389
KS,Ness ,2018,0,2796,1376,1420,49.21316166
KS,Ness ,2019,0,2750,1340,1410,48.72727273
KS,Norton ,2015,0,5536,3137,2399,56.66546243
KS,Norton ,2016,0,5491,3087,2404,56.21926789
KS,Norton ,2017,0,5421,3031,2390,55.91219332
KS,Norton ,2018,0,5419,3030,2389,55.91437535
KS,Norton ,2019,0,5361,2988,2373,55.73587017
KS,Osage ,2015,0,15865,7944,7921,50.07248661
KS,Osage ,2016,0,15811,7937,7874,50.19922839
KS,Osage ,2017,0,15842,7953,7889,50.2019947
KS,Osage ,2018,0,15938,7999,7939,50.18822939
KS,Osage ,2019,0,15949,7991,7958,50.10345476
KS,Osborne ,2015,0,3641,1823,1818,50.06866246
KS,Osborne ,2016,0,3588,1801,1787,50.19509476
KS,Osborne ,2017,0,3539,1794,1745,50.69228596
KS,Osborne ,2018,0,3459,1761,1698,50.91066782
KS,Osborne ,2019,0,3421,1738,1683,50.80385852
KS,Ottawa ,2015,0,5934,3061,2873,51.58409168
KS,Ottawa ,2016,0,5905,3034,2871,51.38018628
KS,Ottawa ,2017,0,5817,3004,2813,51.64173973
KS,Ottawa ,2018,0,5752,2981,2771,51.82545202
KS,Ottawa ,2019,0,5704,2962,2742,51.92847125
KS,Pawnee ,2015,0,6769,3750,3019,55.3996159
KS,Pawnee ,2016,0,6719,3736,2983,55.60351243
KS,Pawnee ,2017,0,6665,3712,2953,55.69392348
KS,Pawnee ,2018,0,6573,3681,2892,56.00182565
KS,Pawnee ,2019,0,6414,3603,2811,56.17399439
KS,Phillips ,2015,0,5420,2692,2728,49.66789668
KS,Phillips ,2016,0,5402,2710,2692,50.16660496
KS,Phillips ,2017,0,5370,2696,2674,50.20484171
KS,Phillips ,2018,0,5276,2621,2655,49.6777862
KS,Phillips ,2019,0,5234,2603,2631,49.73251815
KS,Pottawatomie ,2015,0,23123,11521,11602,49.82484972
KS,Pottawatomie ,2016,0,23605,11727,11878,49.68015251
KS,Pottawatomie ,2017,0,23916,11872,12044,49.64040809
KS,Pottawatomie ,2018,0,24209,12037,12172,49.72117807
KS,Pottawatomie ,2019,0,24383,12119,12264,49.70266169
KS,Pratt ,2015,0,9697,4805,4892,49.55140765
KS,Pratt ,2016,0,9557,4713,4844,49.31463848
KS,Pratt ,2017,0,9500,4698,4802,49.45263158
KS,Pratt ,2018,0,9340,4626,4714,49.52890792
KS,Pratt ,2019,0,9164,4552,4612,49.67263204
KS,Rawlins ,2015,0,2506,1280,1226,51.07741421
KS,Rawlins ,2016,0,2500,1268,1232,50.72
KS,Rawlins ,2017,0,2473,1247,1226,50.42458552
KS,Rawlins ,2018,0,2502,1259,1243,50.3197442
KS,Rawlins ,2019,0,2530,1280,1250,50.59288538
KS,Reno ,2015,0,63596,31969,31627,50.26888484
KS,Reno ,2016,0,63184,31782,31402,50.30070904
KS,Reno ,2017,0,62714,31482,31232,50.19931754
KS,Reno ,2018,0,62331,31276,31055,50.17727936
KS,Reno ,2019,0,61998,31154,30844,50.25000806
KS,Republic ,2015,0,4688,2293,2395,48.91211604
KS,Republic ,2016,0,4659,2285,2374,49.04485941
KS,Republic ,2017,0,4654,2287,2367,49.14052428
KS,Republic ,2018,0,4652,2299,2353,49.41960447
KS,Republic ,2019,0,4636,2308,2328,49.78429681
KS,Rice ,2015,0,9925,5023,4902,50.60957179
KS,Rice ,2016,0,9782,4935,4847,50.44980577
KS,Rice ,2017,0,9563,4816,4747,50.36076545
KS,Rice ,2018,0,9483,4758,4725,50.17399557
KS,Rice ,2019,0,9537,4783,4754,50.15203943
KS,Riley ,2015,0,77185,41445,35740,53.69566626
KS,Riley ,2016,0,75172,40160,35012,53.42414729
KS,Riley ,2017,0,73977,39131,34846,52.89617043
KS,Riley ,2018,0,74712,39662,35050,53.0865189
KS,Riley ,2019,0,74232,39316,34916,52.96368143
KS,Rooks ,2015,0,5179,2494,2685,48.15601467
KS,Rooks ,2016,0,5118,2472,2646,48.30011723
KS,Rooks ,2017,0,5055,2437,2618,48.20969337
KS,Rooks ,2018,0,4995,2408,2587,48.20820821
KS,Rooks ,2019,0,4920,2397,2523,48.7195122
KS,Rush ,2015,0,3098,1544,1554,49.83860555
KS,Rush ,2016,0,3054,1539,1515,50.39292731
KS,Rush ,2017,0,3048,1522,1526,49.9343832
KS,Rush ,2018,0,3056,1560,1496,51.04712042
KS,Rush ,2019,0,3036,1552,1484,51.1198946
KS,Russell ,2015,0,7044,3496,3548,49.63089154
KS,Russell ,2016,0,7007,3462,3545,49.40773512
KS,Russell ,2017,0,6930,3430,3500,49.49494949
KS,Russell ,2018,0,6902,3406,3496,49.34801507
KS,Russell ,2019,0,6856,3375,3481,49.22695449
KS,Saline ,2015,0,55429,27427,28002,49.48131844
KS,Saline ,2016,0,54955,27205,27750,49.50413975
KS,Saline ,2017,0,54508,27013,27495,49.55786307
KS,Saline ,2018,0,54387,26932,27455,49.51918657
KS,Saline ,2019,0,54224,26909,27315,49.62562703
KS,Scott ,2015,0,4948,2511,2437,50.74777688
KS,Scott ,2016,0,4979,2514,2465,50.49206668
KS,Scott ,2017,0,4928,2491,2437,50.54788961
KS,Scott ,2018,0,4909,2483,2426,50.58056631
KS,Scott ,2019,0,4823,2431,2392,50.40431267
KS,Sedgwick ,2015,0,511083,252513,258570,49.4074348
KS,Sedgwick ,2016,0,513092,253512,259580,49.40868304
KS,Sedgwick ,2017,0,513176,253660,259516,49.42943552
KS,Sedgwick ,2018,0,513484,253766,259718,49.42042985
KS,Sedgwick ,2019,0,516042,254968,261074,49.40838149
KS,Seward ,2015,0,23273,12013,11260,51.61775448
KS,Seward ,2016,0,22897,11808,11089,51.57007468
KS,Seward ,2017,0,22245,11437,10808,51.41380085
KS,Seward ,2018,0,21902,11205,10697,51.15971144
KS,Seward ,2019,0,21428,10964,10464,51.16669778
KS,Shawnee ,2015,0,178689,86603,92086,48.46577014
KS,Shawnee ,2016,0,178350,86451,91899,48.47266611
KS,Shawnee ,2017,0,178056,86282,91774,48.45778856
KS,Shawnee ,2018,0,177290,85858,91432,48.42799932
KS,Shawnee ,2019,0,176875,85589,91286,48.38954064
KS,Sheridan ,2015,0,2475,1247,1228,50.38383838
KS,Sheridan ,2016,0,2485,1248,1237,50.22132797
KS,Sheridan ,2017,0,2526,1276,1250,50.51464766
KS,Sheridan ,2018,0,2522,1265,1257,50.15860428
KS,Sheridan ,2019,0,2521,1274,1247,50.53550179
KS,Sherman ,2015,0,5964,2983,2981,50.01676727
KS,Sherman ,2016,0,5955,2975,2980,49.95801847
KS,Sherman ,2017,0,5936,2977,2959,50.15161725
KS,Sherman ,2018,0,5917,2971,2946,50.2112557
KS,Sherman ,2019,0,5917,2957,2960,49.97464932
KS,Smith ,2015,0,3689,1833,1856,49.6882624
KS,Smith ,2016,0,3656,1810,1846,49.50765864
KS,Smith ,2017,0,3615,1787,1828,49.4329184
KS,Smith ,2018,0,3590,1790,1800,49.86072423
KS,Smith ,2019,0,3583,1804,1779,50.34886966
KS,Stafford ,2015,0,4215,2150,2065,51.00830368
KS,Stafford ,2016,0,4186,2150,2036,51.3616818
KS,Stafford ,2017,0,4186,2139,2047,51.0989011
KS,Stafford ,2018,0,4162,2114,2048,50.79288803
KS,Stafford ,2019,0,4156,2106,2050,50.67372474
KS,Stanton ,2015,0,2070,1038,1032,50.14492754
KS,Stanton ,2016,0,2105,1053,1052,50.02375297
KS,Stanton ,2017,0,2055,1033,1022,50.2676399
KS,Stanton ,2018,0,2025,1005,1020,49.62962963
KS,Stanton ,2019,0,2006,1001,1005,49.9002991
KS,Stevens ,2015,0,5789,2862,2927,49.43859043
KS,Stevens ,2016,0,5653,2802,2851,49.5666018
KS,Stevens ,2017,0,5551,2741,2810,49.37849036
KS,Stevens ,2018,0,5536,2730,2806,49.31358382
KS,Stevens ,2019,0,5485,2700,2785,49.22515953
KS,Sumner ,2015,0,23417,11674,11743,49.85267114
KS,Sumner ,2016,0,23183,11563,11620,49.87706509
KS,Sumner ,2017,0,23117,11565,11552,50.02811784
KS,Sumner ,2018,0,23019,11533,11486,50.10208958
KS,Sumner ,2019,0,22836,11450,11386,50.14012962
KS,Thomas ,2015,0,7895,3870,4025,49.01836605
KS,Thomas ,2016,0,7847,3833,4014,48.846693
KS,Thomas ,2017,0,7821,3814,4007,48.76614244
KS,Thomas ,2018,0,7710,3772,3938,48.92347601
KS,Thomas ,2019,0,7777,3795,3982,48.79773692
KS,Trego ,2015,0,2907,1458,1449,50.15479876
KS,Trego ,2016,0,2852,1437,1415,50.38569425
KS,Trego ,2017,0,2843,1437,1406,50.54519873
KS,Trego ,2018,0,2797,1406,1391,50.26814444
KS,Trego ,2019,0,2803,1426,1377,50.8740635
KS,Wabaunsee ,2015,0,6887,3492,3395,50.70422535
KS,Wabaunsee ,2016,0,6884,3497,3387,50.7989541
KS,Wabaunsee ,2017,0,6832,3465,3367,50.71721311
KS,Wabaunsee ,2018,0,6912,3532,3380,51.09953704
KS,Wabaunsee ,2019,0,6931,3550,3381,51.21916029
KS,Wallace ,2015,0,1505,737,768,48.97009967
KS,Wallace ,2016,0,1502,737,765,49.06790945
KS,Wallace ,2017,0,1515,752,763,49.6369637
KS,Wallace ,2018,0,1489,740,749,49.69778375
KS,Wallace ,2019,0,1518,760,758,50.06587615
KS,Washington ,2015,0,5568,2840,2728,51.00574713
KS,Washington ,2016,0,5564,2852,2712,51.25808771
KS,Washington ,2017,0,5479,2815,2664,51.37798868
KS,Washington ,2018,0,5450,2783,2667,51.06422018
KS,Washington ,2019,0,5406,2749,2657,50.8509064
KS,Wichita ,2015,0,2167,1117,1050,51.54591601
KS,Wichita ,2016,0,2131,1108,1023,51.99436884
KS,Wichita ,2017,0,2121,1095,1026,51.62659123
KS,Wichita ,2018,0,2112,1078,1034,51.04166667
KS,Wichita ,2019,0,2119,1097,1022,51.76970269
KS,Wilson ,2015,0,8845,4362,4483,49.31599774
KS,Wilson ,2016,0,8698,4269,4429,49.08024833
KS,Wilson ,2017,0,8707,4272,4435,49.06397152
KS,Wilson ,2018,0,8666,4276,4390,49.3422571
KS,Wilson ,2019,0,8525,4222,4303,49.52492669
KS,Woodson ,2015,0,3144,1582,1562,50.31806616
KS,Woodson ,2016,0,3189,1618,1571,50.73690812
KS,Woodson ,2017,0,3130,1598,1532,51.0543131
KS,Woodson ,2018,0,3184,1601,1583,50.28266332
KS,Woodson ,2019,0,3138,1576,1562,50.22307202
KS,Wyandotte ,2015,0,163682,80819,82863,49.37561858
KS,Wyandotte ,2016,0,164785,81569,83216,49.50025791
KS,Wyandotte ,2017,0,165087,81911,83176,49.61686868
KS,Wyandotte ,2018,0,165321,82137,83184,49.68334331
KS,Wyandotte ,2019,0,165429,82350,83079,49.77966378
KY,Adair ,2015,0,19162,9499,9663,49.57206972
KY,Adair ,2016,0,19259,9529,9730,49.47816605
KY,Adair ,2017,0,19287,9573,9714,49.63446881
KY,Adair ,2018,0,19199,9503,9696,49.49736965
KY,Adair ,2019,0,19202,9570,9632,49.83855848
KY,Allen ,2015,0,20660,10204,10456,49.39012585
KY,Allen ,2016,0,20721,10234,10487,49.38950823
KY,Allen ,2017,0,20903,10349,10554,49.50963976
KY,Allen ,2018,0,21122,10452,10670,49.48395038
KY,Allen ,2019,0,21315,10575,10740,49.61294863
KY,Anderson ,2015,0,21920,10683,11237,48.73631387
KY,Anderson ,2016,0,22191,10813,11378,48.72696138
KY,Anderson ,2017,0,22545,11060,11485,49.05744067
KY,Anderson ,2018,0,22641,11110,11531,49.07027075
KY,Anderson ,2019,0,22747,11138,11609,48.96469864
KY,Ballard ,2015,0,8216,4065,4151,49.47663096
KY,Ballard ,2016,0,8046,3991,4055,49.60228685
KY,Ballard ,2017,0,8018,3999,4019,49.87528062
KY,Ballard ,2018,0,7992,3983,4009,49.83733734
KY,Ballard ,2019,0,7888,3922,3966,49.72109533
KY,Barren ,2015,0,43546,21115,22431,48.48895421
KY,Barren ,2016,0,43763,21191,22572,48.42218312
KY,Barren ,2017,0,43746,21182,22564,48.42042701
KY,Barren ,2018,0,44115,21357,22758,48.41210473
KY,Barren ,2019,0,44249,21418,22831,48.40335375
KY,Bath ,2015,0,12203,6068,6135,49.72547734
KY,Bath ,2016,0,12246,6079,6167,49.640699
KY,Bath ,2017,0,12381,6152,6229,49.68903966
KY,Bath ,2018,0,12444,6141,6303,49.3490839
KY,Bath ,2019,0,12500,6177,6323,49.416
KY,Bell ,2015,0,27370,13404,13966,48.97332846
KY,Bell ,2016,0,27204,13310,13894,48.92662844
KY,Bell ,2017,0,26863,13148,13715,48.94464505
KY,Bell ,2018,0,26487,12989,13498,49.03915128
KY,Bell ,2019,0,26032,12745,13287,48.95897357
KY,Boone ,2015,0,128161,63254,64907,49.35510803
KY,Boone ,2016,0,129503,64080,65423,49.48147919
KY,Boone ,2017,0,130952,64769,66183,49.46010752
KY,Boone ,2018,0,131901,65338,66563,49.53563658
KY,Boone ,2019,0,133581,66161,67420,49.52875035
KY,Bourbon ,2015,0,20166,9835,10331,48.77020728
KY,Bourbon ,2016,0,20130,9808,10322,48.72329856
KY,Bourbon ,2017,0,20092,9795,10297,48.75074657
KY,Bourbon ,2018,0,20116,9798,10318,48.70749652
KY,Bourbon ,2019,0,19788,9672,10116,48.87810794
KY,Boyd ,2015,0,48471,24188,24283,49.90200326
KY,Boyd ,2016,0,48121,23923,24198,49.71426196
KY,Boyd ,2017,0,47808,23798,24010,49.77827979
KY,Boyd ,2018,0,47292,23518,23774,49.72934111
KY,Boyd ,2019,0,46718,23198,23520,49.65537908
KY,Boyle ,2015,0,29782,14894,14888,50.0100732
KY,Boyle ,2016,0,29965,14894,15071,49.70465543
KY,Boyle ,2017,0,29972,14866,15106,49.59962632
KY,Boyle ,2018,0,30082,14952,15130,49.70414201
KY,Boyle ,2019,0,30060,14985,15075,49.8502994
KY,Bracken ,2015,0,8290,4144,4146,49.98793727
KY,Bracken ,2016,0,8368,4184,4184,50
KY,Bracken ,2017,0,8285,4151,4134,50.10259505
KY,Bracken ,2018,0,8278,4148,4130,50.10872191
