State,County,Year,AgeGroup_20_45_percentage
KS,Sheridan ,2019,25.22808409
KS,Sherman ,2015,28.35345406
KS,Sherman ,2016,28.49706129
KS,Sherman ,2017,29.04312668
KS,Sherman ,2018,29.1701876
KS,Sherman ,2019,28.95048166
KS,Smith ,2015,22.14692329
KS,Smith ,2016,22.04595186
KS,Smith ,2017,22.62793914
KS,Smith ,2018,22.98050139
KS,Smith ,2019,22.60675412
KS,Stafford ,2015,24.62633452
KS,Stafford ,2016,24.51027234
KS,Stafford ,2017,24.41471572
KS,Stafford ,2018,24.36328688
KS,Stafford ,2019,24.73532243
KS,Stanton ,2015,28.26086957
KS,Stanton ,2016,26.98337292
KS,Stanton ,2017,26.90997567
KS,Stanton ,2018,28.09876543
KS,Stanton ,2019,27.91625125
KS,Stevens ,2015,28.98600795
KS,Stevens ,2016,28.78117814
KS,Stevens ,2017,28.44532517
KS,Stevens ,2018,28.39595376
KS,Stevens ,2019,28.05834093
KS,Sumner ,2015,27.80885681
KS,Sumner ,2016,27.97739723
KS,Sumner ,2017,28.06159969
KS,Sumner ,2018,28.18541205
KS,Sumner ,2019,28.11350499
KS,Thomas ,2015,31.7669411
KS,Thomas ,2016,32.0249777
KS,Thomas ,2017,32.04193837
KS,Thomas ,2018,31.5304799
KS,Thomas ,2019,31.60601774
KS,Trego ,2015,25.04299966
KS,Trego ,2016,25.17531557
KS,Trego ,2017,25.50123109
KS,Trego ,2018,24.24025742
KS,Trego ,2019,24.58080628
KS,Wabaunsee ,2015,25.58443444
KS,Wabaunsee ,2016,25.14526438
KS,Wabaunsee ,2017,25.33665105
KS,Wabaunsee ,2018,25.49189815
KS,Wabaunsee ,2019,25.68171981
KS,Wallace ,2015,24.58471761
KS,Wallace ,2016,23.96804261
KS,Wallace ,2017,24.09240924
KS,Wallace ,2018,24.1773002
KS,Wallace ,2019,24.96706192
KS,Washington ,2015,24.35344828
KS,Washington ,2016,24.26312006
KS,Washington ,2017,24.96805986
KS,Washington ,2018,25.2293578
KS,Washington ,2019,25.73066963
KS,Wichita ,2015,25.14997693
KS,Wichita ,2016,25.05865791
KS,Wichita ,2017,25.45968883
KS,Wichita ,2018,25.42613636
KS,Wichita ,2019,25.90844738
KS,Wilson ,2015,26.31995478
KS,Wilson ,2016,25.90250632
KS,Wilson ,2017,25.77236706
KS,Wilson ,2018,25.98661435
KS,Wilson ,2019,26.05278592
KS,Woodson ,2015,24.33206107
KS,Woodson ,2016,25.11759172
KS,Woodson ,2017,25.20766773
KS,Woodson ,2018,25.50251256
KS,Woodson ,2019,25.01593372
KS,Wyandotte ,2015,34.47110861
KS,Wyandotte ,2016,34.4788664
KS,Wyandotte ,2017,34.373391
KS,Wyandotte ,2018,34.40155818
KS,Wyandotte ,2019,34.45828724
KY,Adair ,2015,30.30476986
KY,Adair ,2016,30.14694429
KY,Adair ,2017,29.88023021
KY,Adair ,2018,29.93385072
KY,Adair ,2019,29.71565462
KY,Allen ,2015,30.16940949
KY,Allen ,2016,29.84894551
KY,Allen ,2017,29.53164618
KY,Allen ,2018,29.46690654
KY,Allen ,2019,29.52380952
KY,Anderson ,2015,30.625
KY,Anderson ,2016,30.53039521
KY,Anderson ,2017,30.28609448
KY,Anderson ,2018,30.06492646
KY,Anderson ,2019,29.81492065
KY,Ballard ,2015,27.98198637
KY,Ballard ,2016,27.5416356
KY,Ballard ,2017,27.61287104
KY,Ballard ,2018,27.35235235
KY,Ballard ,2019,27.23123732
KY,Barren ,2015,30.19335875
KY,Barren ,2016,30.1944565
KY,Barren ,2017,29.7764367
KY,Barren ,2018,29.78125354
KY,Barren ,2019,29.81536306
KY,Bath ,2015,29.12398591
KY,Bath ,2016,28.8992324
KY,Bath ,2017,28.59219772
KY,Bath ,2018,28.47958856
KY,Bath ,2019,28.296
KY,Bell ,2015,30.58823529
KY,Bell ,2016,30.19041317
KY,Bell ,2017,30.13066299
KY,Bell ,2018,29.80329973
KY,Bell ,2019,29.62891825
KY,Boone ,2015,32.15564797
KY,Boone ,2016,31.78150313
KY,Boone ,2017,31.60776468
KY,Boone ,2018,31.53349861
KY,Boone ,2019,31.48801102
KY,Bourbon ,2015,29.44064267
KY,Bourbon ,2016,28.9965226
KY,Bourbon ,2017,28.82241688
KY,Bourbon ,2018,28.59415391
KY,Bourbon ,2019,28.30503335
KY,Boyd ,2015,30.32328609
KY,Boyd ,2016,29.86014422
KY,Boyd ,2017,29.7648929
KY,Boyd ,2018,29.60965914
KY,Boyd ,2019,29.52395222
KY,Boyle ,2015,31.91525082
KY,Boyle ,2016,31.66694477
KY,Boyle ,2017,31.52609102
KY,Boyle ,2018,31.50721362
KY,Boyle ,2019,31.53359947
KY,Bracken ,2015,28.96260555
KY,Bracken ,2016,29.14674952
KY,Bracken ,2017,28.88352444
KY,Bracken ,2018,28.77506644
KY,Bracken ,2019,28.78477659
KY,Breathitt ,2015,31.70695203
KY,Breathitt ,2016,31.41079153
KY,Breathitt ,2017,31.01554645
KY,Breathitt ,2018,30.57793071
KY,Breathitt ,2019,30.41171813
KY,Breckinridge ,2015,27.30366885
KY,Breckinridge ,2016,26.93924532
KY,Breckinridge ,2017,26.72991903
KY,Breckinridge ,2018,27.32286179
KY,Breckinridge ,2019,27.54309713
KY,Bullitt ,2015,32.24703535
KY,Bullitt ,2016,31.90906566
KY,Bullitt ,2017,31.8142745
KY,Bullitt ,2018,31.83349998
KY,Bullitt ,2019,31.87105147
KY,Butler ,2015,29.70001571
KY,Butler ,2016,29.5049661
KY,Butler ,2017,29.46470496
KY,Butler ,2018,29.46715844
KY,Butler ,2019,29.66068794
KY,Caldwell ,2015,28.3809225
KY,Caldwell ,2016,27.90090233
KY,Caldwell ,2017,27.97252487
KY,Caldwell ,2018,27.91758415
KY,Caldwell ,2019,27.6300306
KY,Calloway ,2015,37.3861755
KY,Calloway ,2016,37.12596494
KY,Calloway ,2017,36.78924598
KY,Calloway ,2018,36.46186223
KY,Calloway ,2019,36.281121
KY,Campbell ,2015,33.69914463
KY,Campbell ,2016,33.71343096
KY,Campbell ,2017,33.7313465
KY,Campbell ,2018,33.80659933
KY,Campbell ,2019,33.83698068
KY,Carlisle ,2015,28.31821929
KY,Carlisle ,2016,28.28768555
KY,Carlisle ,2017,27.6106934
KY,Carlisle ,2018,27.32644018
KY,Carlisle ,2019,27.26890756
KY,Carroll ,2015,30.8088373
KY,Carroll ,2016,30.53514226
KY,Carroll ,2017,30.11946985
KY,Carroll ,2018,29.96639283
KY,Carroll ,2019,29.98777161
KY,Carter ,2015,30.18696017
KY,Carter ,2016,29.66964547
KY,Carter ,2017,29.35621371
KY,Carter ,2018,29.06434911
KY,Carter ,2019,29.02936896
KY,Casey ,2015,29.50028573
KY,Casey ,2016,28.93819334
KY,Casey ,2017,28.67619168
KY,Casey ,2018,28.3435891
KY,Casey ,2019,28.59087815
KY,Christian ,2015,40.2996921
KY,Christian ,2016,39.83648114
KY,Christian ,2017,40.09771345
KY,Christian ,2018,39.90128974
KY,Christian ,2019,39.73545649
KY,Clark ,2015,30.42905216
KY,Clark ,2016,30.09400017
KY,Clark ,2017,29.77520265
KY,Clark ,2018,29.87009397
KY,Clark ,2019,29.9423655
KY,Clay ,2015,35.64889864
KY,Clay ,2016,34.97042568
KY,Clay ,2017,34.43286751
KY,Clay ,2018,34.08004779
KY,Clay ,2019,34.07868951
KY,Clinton ,2015,28.40027497
KY,Clinton ,2016,27.93137255
KY,Clinton ,2017,28.04543674
KY,Clinton ,2018,28.25059102
KY,Clinton ,2019,28.71403406
KY,Crittenden ,2015,27.9995637
KY,Crittenden ,2016,27.70780856
KY,Crittenden ,2017,27.75863985
KY,Crittenden ,2018,27.4955036
KY,Crittenden ,2019,27.51533046
KY,Cumberland ,2015,26.30250853
KY,Cumberland ,2016,25.9099688
KY,Cumberland ,2017,25.6780924
KY,Cumberland ,2018,25.62378605
KY,Cumberland ,2019,25.79377079
KY,Daviess ,2015,30.78253003
KY,Daviess ,2016,30.59021113
KY,Daviess ,2017,30.54817292
KY,Daviess ,2018,30.57006631
KY,Daviess ,2019,30.70701697
KY,Edmonson ,2015,29.78900842
KY,Edmonson ,2016,29.70354422
KY,Edmonson ,2017,29.8871258
KY,Edmonson ,2018,30.05143277
KY,Edmonson ,2019,29.90123457
KY,Elliott ,2015,34.04875464
KY,Elliott ,2016,33.60032038
KY,Elliott ,2017,33.21766983
KY,Elliott ,2018,33.20442726
KY,Elliott ,2019,33.08500732
KY,Estill ,2015,29.20058443
KY,Estill ,2016,28.76004191
KY,Estill ,2017,28.66412752
KY,Estill ,2018,28.80565371
KY,Estill ,2019,28.73245427
KY,Fayette ,2015,39.62649492
KY,Fayette ,2016,39.37317766
KY,Fayette ,2017,39.23606366
KY,Fayette ,2018,38.92241941
KY,Fayette ,2019,38.69634104
KY,Fleming ,2015,29.153519
KY,Fleming ,2016,28.75492024
KY,Fleming ,2017,28.61001454
KY,Fleming ,2018,28.4708319
KY,Fleming ,2019,28.35196489
KY,Floyd ,2015,30.87314487
KY,Floyd ,2016,30.45607011
KY,Floyd ,2017,29.91514216
KY,Floyd ,2018,29.5381101
KY,Floyd ,2019,29.332097
KY,Franklin ,2015,31.53385261
KY,Franklin ,2016,31.33301519
KY,Franklin ,2017,31.10591777
KY,Franklin ,2018,31.11749769
KY,Franklin ,2019,31.00939381
KY,Fulton ,2015,29.85955953
KY,Fulton ,2016,29.76556184
KY,Fulton ,2017,29.83936395
KY,Fulton ,2018,29.80547313
KY,Fulton ,2019,29.88775339
KY,Gallatin ,2015,30.46557529
KY,Gallatin ,2016,30.34751692
KY,Gallatin ,2017,30.92889908
KY,Gallatin ,2018,30.89208305
KY,Gallatin ,2019,31.00687789
KY,Garrard ,2015,28.33730459
KY,Garrard ,2016,28.09227937
KY,Garrard ,2017,27.74371024
KY,Garrard ,2018,27.98104915
KY,Garrard ,2019,27.64066569
KY,Grant ,2015,31.24191462
KY,Grant ,2016,30.87916499
KY,Grant ,2017,30.92539943
KY,Grant ,2018,30.74406543
KY,Grant ,2019,31.11811401
KY,Graves ,2015,29.32237973
KY,Graves ,2016,29.05124002
KY,Graves ,2017,29.17719817
KY,Graves ,2018,29.22639942
KY,Graves ,2019,29.10964418
KY,Grayson ,2015,30.316015
KY,Grayson ,2016,30.22266508
KY,Grayson ,2017,30.02739101
KY,Grayson ,2018,29.90149469
KY,Grayson ,2019,29.94286147
KY,Green ,2015,27.55912702
KY,Green ,2016,27.24952138
KY,Green ,2017,27.25625227
KY,Green ,2018,27.02309511
KY,Green ,2019,27.27355818
KY,Greenup ,2015,28.50358274
KY,Greenup ,2016,28.39716391
KY,Greenup ,2017,28.23393591
KY,Greenup ,2018,28.20955508
KY,Greenup ,2019,28.19818793
KY,Hancock ,2015,28.74667284
KY,Hancock ,2016,28.602545
KY,Hancock ,2017,28.37776259
KY,Hancock ,2018,28.3245594
KY,Hancock ,2019,28.35358863
KY,Hardin ,2015,33.36344475
KY,Hardin ,2016,33.15414532
KY,Hardin ,2017,33.03408807
KY,Hardin ,2018,33.17404039
KY,Hardin ,2019,33.26123398
KY,Harlan ,2015,30.17887006
KY,Harlan ,2016,29.73773892
KY,Harlan ,2017,29.22477133
KY,Harlan ,2018,29.02808925
KY,Harlan ,2019,28.90042291
KY,Harrison ,2015,28.48023175
KY,Harrison ,2016,28.21368948
KY,Harrison ,2017,28.34801174
KY,Harrison ,2018,28.514377
KY,Harrison ,2019,28.38610611
KY,Hart ,2015,28.42408121
KY,Hart ,2016,28.56911709
KY,Hart ,2017,28.39690584
KY,Hart ,2018,28.70595704
KY,Hart ,2019,28.88363541
KY,Henderson ,2015,30.60590368
KY,Henderson ,2016,30.48342422
KY,Henderson ,2017,30.15021693
KY,Henderson ,2018,29.88662331
KY,Henderson ,2019,29.8739217
KY,Henry ,2015,28.62558633
KY,Henry ,2016,28.45143362
KY,Henry ,2017,28.44978713
KY,Henry ,2018,28.46024531
KY,Henry ,2019,28.46335111
KY,Hickman ,2015,26.47441457
KY,Hickman ,2016,26.11243759
KY,Hickman ,2017,25.36520584
KY,Hickman ,2018,25.14105168
KY,Hickman ,2019,24.88584475
KY,Hopkins ,2015,30.20736076
KY,Hopkins ,2016,29.88727576
KY,Hopkins ,2017,29.74631842
KY,Hopkins ,2018,29.75302061
KY,Hopkins ,2019,29.6670098
KY,Jackson ,2015,30.6641651
KY,Jackson ,2016,30.23795271
KY,Jackson ,2017,29.74221428
KY,Jackson ,2018,29.66500037
KY,Jackson ,2019,29.3495386
KY,Jefferson ,2015,33.66316054
KY,Jefferson ,2016,33.54515652
KY,Jefferson ,2017,33.57724063
KY,Jefferson ,2018,33.54337516
KY,Jefferson ,2019,33.56330624
KY,Jessamine ,2015,32.67578992
KY,Jessamine ,2016,32.29092859
KY,Jessamine ,2017,32.00773578
KY,Jessamine ,2018,32.13348959
KY,Jessamine ,2019,31.78785919
KY,Johnson ,2015,30.31390522
KY,Johnson ,2016,30.03324875
KY,Johnson ,2017,29.58948952
KY,Johnson ,2018,29.46719664
KY,Johnson ,2019,29.12835767
KY,Kenton ,2015,33.79479322
KY,Kenton ,2016,33.62592597
KY,Kenton ,2017,33.69281677
KY,Kenton ,2018,33.70998004
KY,Kenton ,2019,33.85369885
KY,Knott ,2015,30.17857143
KY,Knott ,2016,29.71210948
KY,Knott ,2017,29.36237208
KY,Knott ,2018,28.9466702
KY,Knott ,2019,28.57625287
KY,Knox ,2015,31.12982679
KY,Knox ,2016,30.96501541
KY,Knox ,2017,30.86121359
KY,Knox ,2018,30.7284345
KY,Knox ,2019,30.71761117
KY,Larue ,2015,29.84408221
KY,Larue ,2016,29.82593808
KY,Larue ,2017,29.74781629
KY,Larue ,2018,29.99510455
KY,Larue ,2019,30.2750382
KY,Laurel ,2015,31.76454881
KY,Laurel ,2016,31.45410966
KY,Laurel ,2017,31.29631779
KY,Laurel ,2018,31.28585559
KY,Laurel ,2019,31.22687583
KY,Lawrence ,2015,29.96027993
KY,Lawrence ,2016,29.57888756
KY,Lawrence ,2017,29.13175933
KY,Lawrence ,2018,28.62735032
KY,Lawrence ,2019,28.55650584
KY,Lee ,2015,28.31307441
KY,Lee ,2016,27.80133253
KY,Lee ,2017,27.59769767
KY,Lee ,2018,31.1401021
KY,Lee ,2019,33.35134405
KY,Leslie ,2015,30.1578354
KY,Leslie ,2016,29.91084268
KY,Leslie ,2017,29.77691562
KY,Leslie ,2018,29.5438873
KY,Leslie ,2019,28.86503999
KY,Letcher ,2015,29.71929368
KY,Letcher ,2016,29.14451426
KY,Letcher ,2017,28.84365332
KY,Letcher ,2018,28.48301472
KY,Letcher ,2019,28.35336148
KY,Lewis ,2015,29.43716607
KY,Lewis ,2016,29.45398047
KY,Lewis ,2017,29.11022974
KY,Lewis ,2018,29.05486886
KY,Lewis ,2019,28.84369115
KY,Lincoln ,2015,29.3895325
KY,Lincoln ,2016,29.07882864
KY,Lincoln ,2017,28.85895081
KY,Lincoln ,2018,28.46578905
KY,Lincoln ,2019,28.17222697
KY,Livingston ,2015,26.51523307
KY,Livingston ,2016,26.16873233
KY,Livingston ,2017,25.67845172
KY,Livingston ,2018,25.9736045
KY,Livingston ,2019,25.85381771
KY,Logan ,2015,28.85291259
KY,Logan ,2016,28.70904865
KY,Logan ,2017,29.02270118
KY,Logan ,2018,29.1813364
KY,Logan ,2019,29.21924581
KY,Lyon ,2015,29.62001416
KY,Lyon ,2016,28.74484098
KY,Lyon ,2017,29.02796272
KY,Lyon ,2018,28.66234243
KY,Lyon ,2019,28.72107186
KY,Madison ,2015,36.94962137
KY,Madison ,2016,36.80583479
KY,Madison ,2017,36.75441483
KY,Madison ,2018,36.6910224
KY,Madison ,2019,36.63307774
KY,Magoffin ,2015,30.35043805
KY,Magoffin ,2016,29.79160088
KY,Magoffin ,2017,29.37135554
KY,Magoffin ,2018,28.94587357
KY,Magoffin ,2019,28.57495272
KY,Marion ,2015,30.08015823
KY,Marion ,2016,29.8980925
KY,Marion ,2017,30.04772774
KY,Marion ,2018,30.13039429
KY,Marion ,2019,30.06278213
KY,Marshall ,2015,27.70855469
KY,Marshall ,2016,27.65664962
KY,Marshall ,2017,27.76677949
KY,Marshall ,2018,27.50144222
KY,Marshall ,2019,27.54340836
KY,Martin ,2015,37.13471713
KY,Martin ,2016,36.58434491
KY,Martin ,2017,35.57257222
KY,Martin ,2018,35.54083885
KY,Martin ,2019,35.41759714
KY,Mason ,2015,29.08504399
KY,Mason ,2016,29.11982292
KY,Mason ,2017,28.9495114
KY,Mason ,2018,28.69437939
KY,Mason ,2019,28.73462214
KY,McCracken ,2015,29.67296914
KY,McCracken ,2016,29.6337131
KY,McCracken ,2017,29.47647023
KY,McCracken ,2018,29.36132421
KY,McCracken ,2019,29.43226635
KY,McCreary ,2015,35.11715037
KY,McCreary ,2016,34.3571917
KY,McCreary ,2017,34.2390053
KY,McCreary ,2018,34.01966455
KY,McCreary ,2019,34.02588358
KY,McLean ,2015,27.80202235
KY,McLean ,2016,27.39637999
KY,McLean ,2017,27.19184028
KY,McLean ,2018,27.0036725
KY,McLean ,2019,26.83827523
KY,Meade ,2015,32.2993688
KY,Meade ,2016,32.40101577
KY,Meade ,2017,32.51168266
KY,Meade ,2018,32.99095133
KY,Meade ,2019,32.99734005
KY,Menifee ,2015,28.68350855
KY,Menifee ,2016,28.5935804
KY,Menifee ,2017,28.16705336
KY,Menifee ,2018,27.94780177
KY,Menifee ,2019,27.75466174
KY,Mercer ,2015,28.03948169
KY,Mercer ,2016,27.80658725
KY,Mercer ,2017,27.6622412
KY,Mercer ,2018,28.00202746
KY,Mercer ,2019,28.19495737
KY,Metcalfe ,2015,27.91939547
KY,Metcalfe ,2016,27.84431138
KY,Metcalfe ,2017,27.91043297
KY,Metcalfe ,2018,27.67626614
KY,Metcalfe ,2019,27.89196703
KY,Monroe ,2015,28.24449049
KY,Monroe ,2016,28.20001898
KY,Monroe ,2017,28.41370199
KY,Monroe ,2018,28.32650019
KY,Monroe ,2019,28.12206573
KY,Montgomery ,2015,31.97345518
KY,Montgomery ,2016,31.71040266
KY,Montgomery ,2017,31.84537671
KY,Montgomery ,2018,31.57707496
KY,Montgomery ,2019,31.46997194
KY,Morgan ,2015,35.90864551
KY,Morgan ,2016,35.46003017
KY,Morgan ,2017,34.89795918
KY,Morgan ,2018,35.19294047
KY,Morgan ,2019,35.08903749
KY,Muhlenberg ,2015,31.07057129
KY,Muhlenberg ,2016,30.86998395
KY,Muhlenberg ,2017,30.69361358
KY,Muhlenberg ,2018,30.76823212
KY,Muhlenberg ,2019,30.76219711
KY,Nelson ,2015,31.06574456
KY,Nelson ,2016,30.90753236
KY,Nelson ,2017,30.86793446
KY,Nelson ,2018,30.94318207
KY,Nelson ,2019,31.07520602
KY,Nicholas ,2015,28.50262077
KY,Nicholas ,2016,28.74488211
KY,Nicholas ,2017,28.91061453
KY,Nicholas ,2018,28.8533704
KY,Nicholas ,2019,28.86229192
KY,Ohio ,2015,30.02372924
KY,Ohio ,2016,29.99420482
KY,Ohio ,2017,29.61933986
KY,Ohio ,2018,29.45478723
KY,Ohio ,2019,29.51987997
KY,Oldham ,2015,30.52853337
KY,Oldham ,2016,30.49992356
KY,Oldham ,2017,30.54073952
KY,Oldham ,2018,30.26371181
KY,Oldham ,2019,30.26692016
KY,Owen ,2015,28.6233234
KY,Owen ,2016,28.32770904
KY,Owen ,2017,28.32128961
KY,Owen ,2018,28.42569617
KY,Owen ,2019,28.37354371
KY,Owsley ,2015,29.13385827
KY,Owsley ,2016,29.00268336
KY,Owsley ,2017,28.48705134
KY,Owsley ,2018,28.31917747
KY,Owsley ,2019,28.0407701
KY,Pendleton ,2015,30.02001795
KY,Pendleton ,2016,29.65399109
KY,Pendleton ,2017,29.20147925
KY,Pendleton ,2018,28.95530573
KY,Pendleton ,2019,28.73200822
KY,Perry ,2015,31.55299017
KY,Perry ,2016,30.7717763
KY,Perry ,2017,30.09854811
KY,Perry ,2018,30.05570818
KY,Perry ,2019,29.80433263
KY,Pike ,2015,30.89784885
KY,Pike ,2016,30.32549519
KY,Pike ,2017,29.70036499
KY,Pike ,2018,29.42795596
KY,Pike ,2019,29.25565001
KY,Powell ,2015,31.72746606
KY,Powell ,2016,31.28974401
KY,Powell ,2017,31.03195901
KY,Powell ,2018,31.10500364
KY,Powell ,2019,31.09474877
KY,Pulaski ,2015,29.56844446
KY,Pulaski ,2016,29.23781107
KY,Pulaski ,2017,29.23313742
KY,Pulaski ,2018,29.18060201
KY,Pulaski ,2019,29.20328106
KY,Robertson ,2015,26.14807873
KY,Robertson ,2016,26.49411765
KY,Robertson ,2017,26.22641509
KY,Robertson ,2018,26.24413146
KY,Robertson ,2019,25.90132827
KY,Rockcastle ,2015,29.78384125
KY,Rockcastle ,2016,29.26742532
KY,Rockcastle ,2017,28.81749911
KY,Rockcastle ,2018,28.54425489
KY,Rockcastle ,2019,28.57142857
KY,Rowan ,2015,37.66739713
KY,Rowan ,2016,37.71707077
KY,Rowan ,2017,37.62339887
KY,Rowan ,2018,37.16279639
KY,Rowan ,2019,36.99100572
KY,Russell ,2015,28.25558383
KY,Russell ,2016,27.67741572
KY,Russell ,2017,27.30350392
KY,Russell ,2018,27.16694772
KY,Russell ,2019,27.03230486
KY,Scott ,2015,34.43389896
KY,Scott ,2016,34.42770239
KY,Scott ,2017,34.48395458
KY,Scott ,2018,34.44110921
KY,Scott ,2019,34.4133745
KY,Shelby ,2015,31.98287724
KY,Shelby ,2016,31.82521268
KY,Shelby ,2017,31.75030185
KY,Shelby ,2018,31.69021411
KY,Shelby ,2019,31.80483029
KY,Simpson ,2015,30.42846768
KY,Simpson ,2016,30.37461094
KY,Simpson ,2017,30.1728915
KY,Simpson ,2018,30.37004836
KY,Simpson ,2019,30.49752315
KY,Spencer ,2015,30.15714918
KY,Spencer ,2016,29.79384817
KY,Spencer ,2017,29.46452548
KY,Spencer ,2018,29.47268808
KY,Spencer ,2019,29.44550669
KY,Taylor ,2015,30.68474947
KY,Taylor ,2016,30.58055894
KY,Taylor ,2017,30.52771688
KY,Taylor ,2018,30.63808105
KY,Taylor ,2019,30.9674415
KY,Todd ,2015,29.65373182
KY,Todd ,2016,29.4327102
KY,Todd ,2017,29.34220251
KY,Todd ,2018,29.05899561
KY,Todd ,2019,29.12802993
KY,Trigg ,2015,25.38331692
KY,Trigg ,2016,25.17829674
KY,Trigg ,2017,24.94798169
KY,Trigg ,2018,24.90790012
KY,Trigg ,2019,24.74233841
KY,Trimble ,2015,29.45150578
KY,Trimble ,2016,29.06002792
KY,Trimble ,2017,29.19845089
KY,Trimble ,2018,28.77893245
KY,Trimble ,2019,28.8395703
KY,Union ,2015,33.75693934
KY,Union ,2016,33.89095835
KY,Union ,2017,33.70725034
KY,Union ,2018,33.80554212
KY,Union ,2019,33.82240456
KY,Warren ,2015,37.68711429
KY,Warren ,2016,37.56080969
KY,Warren ,2017,37.45758247
KY,Warren ,2018,37.30554493
KY,Warren ,2019,37.04626174
KY,Washington ,2015,28.69159657
KY,Washington ,2016,28.63985465
KY,Washington ,2017,28.22390572
KY,Washington ,2018,28.09614905
KY,Washington ,2019,28.46630839
KY,Wayne ,2015,29.14745985
KY,Wayne ,2016,28.95600154
KY,Wayne ,2017,28.73763816
KY,Wayne ,2018,28.27704356
KY,Wayne ,2019,28.22505287
KY,Webster ,2015,30.5359179
KY,Webster ,2016,30.3391245
KY,Webster ,2017,30.10298186
KY,Webster ,2018,30.18925753
KY,Webster ,2019,29.95673003
KY,Whitley ,2015,31.18613088
KY,Whitley ,2016,31.31715963
KY,Whitley ,2017,30.97521761
KY,Whitley ,2018,31.01576134
KY,Whitley ,2019,31.15210677
KY,Wolfe ,2015,28.15909405
KY,Wolfe ,2016,28.01502295
KY,Wolfe ,2017,28.200883
KY,Wolfe ,2018,27.9066537
KY,Wolfe ,2019,27.77700154
KY,Woodford ,2015,28.48027842
KY,Woodford ,2016,28.06110728
KY,Woodford ,2017,28.04623839
KY,Woodford ,2018,28.0397116
KY,Woodford ,2019,28.173861
LA,Acadia Parish,2015,31.33744954
LA,Acadia Parish,2016,31.26015354
LA,Acadia Parish,2017,31.08105948
LA,Acadia Parish,2018,31.14893754
LA,Acadia Parish,2019,31.12418406
LA,Allen Parish,2015,35.95255745
LA,Allen Parish,2016,35.68925234
LA,Allen Parish,2017,35.61349334
LA,Allen Parish,2018,35.65533696
LA,Allen Parish,2019,35.68892184
LA,Ascension Parish,2015,34.3575653
LA,Ascension Parish,2016,34.04054032
LA,Ascension Parish,2017,33.76766767
LA,Ascension Parish,2018,33.70869308
LA,Ascension Parish,2019,33.67982054
LA,Assumption Parish,2015,31.03764521
LA,Assumption Parish,2016,30.78748462
LA,Assumption Parish,2017,30.37929812
LA,Assumption Parish,2018,30.31105525
LA,Assumption Parish,2019,30.24987438
LA,Avoyelles Parish,2015,31.96027233
LA,Avoyelles Parish,2016,31.92787253
LA,Avoyelles Parish,2017,31.84934861
LA,Avoyelles Parish,2018,31.99346567
LA,Avoyelles Parish,2019,32.13182543
LA,Beauregard Parish,2015,32.48473899
LA,Beauregard Parish,2016,32.23433316
LA,Beauregard Parish,2017,32.09759275
LA,Beauregard Parish,2018,32.33161176
LA,Beauregard Parish,2019,32.23457877
LA,Bienville Parish,2015,28.27172104
LA,Bienville Parish,2016,28.20029028
LA,Bienville Parish,2017,27.92164918
LA,Bienville Parish,2018,27.78235779
LA,Bienville Parish,2019,27.898195
LA,Bossier Parish,2015,35.77982382
LA,Bossier Parish,2016,35.46140407
LA,Bossier Parish,2017,35.29564663
LA,Bossier Parish,2018,35.15060383
LA,Bossier Parish,2019,34.95462023
LA,Caddo Parish,2015,32.73707454
LA,Caddo Parish,2016,32.4453357
LA,Caddo Parish,2017,32.13654014
LA,Caddo Parish,2018,31.94870549
LA,Caddo Parish,2019,31.84251719
LA,Calcasieu Parish,2015,33.35248173
LA,Calcasieu Parish,2016,33.38020023
LA,Calcasieu Parish,2017,33.42240179
LA,Calcasieu Parish,2018,33.43685555
LA,Calcasieu Parish,2019,33.44835722
LA,Caldwell Parish,2015,31.53807865
LA,Caldwell Parish,2016,31.35795116
LA,Caldwell Parish,2017,31.12762326
LA,Caldwell Parish,2018,30.83099157
LA,Caldwell Parish,2019,30.88324259
LA,Cameron Parish,2015,29.94871795
LA,Cameron Parish,2016,29.66937355
LA,Cameron Parish,2017,29.56509217
